id,nome,unidadeprincipal,id_municipio,ano
12984850000150,FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL,0,1716505,2023
15449632000104,CONSORCIO INTERMUNICIPAL DELTA DO TOCANTINS,0,1716505,2023
19459687000156,FUNDO MUNICIPAL DE EDUCACAO DE PEDRO AFONSO,0,1716505,2023
18905601000109,FUNDO MUNICIPAL DA INFANCIA E DO ADOLESCENTE,0,1716505,2023
01447812000142,CÂMARA MUNICIPAL,0,1716604,2023
02396166000102,PREFEITURA MUNICIPAL,1,1716604,2023
12780909000199,FUNDO MUNICIPAL DE SAÚDE,0,1716604,2023
14774877000144,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,0,1716604,2023
29999576000196,SECRETARIA MUNICIPAL DE EDUCAÇÃO,0,1716604,2023
18313029000199,FUNDO MUNICIPAL DOS DIREITOS DA CRIANCA E DO ADOLESCENTE,0,1716604,2023
02585521000183,CÂMARA MUNICIPAL,0,1716653,2023
13173908000149,FUNDO MUNICIPAL DE SAÚDE,0,1716653,2023
25086604000123,PREFEITURA MUNICIPAL,1,1716653,2023
18864555000147,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE PEQUIZEIRO,0,1716653,2023
31710696000173,FUNDO MUNICIPAL DE EDUCACAO,0,1716653,2023
02070746000105,PREFEITURA MUNICIPAL,1,1716703,2023
11328248000100,FUNDO MUNICIPAL DE SAÚDE,0,1716703,2023
86691862000123,CÂMARA MUNICIPAL,0,1716703,2023
11378344000155,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,0,1716703,2023
30881766000193,SECRETARIA MUNICIPAL DE EDUCAÇÃO,0,1716703,2023
02155331000126,PREFEITURA MUNICIPAL,1,1717008,2023
02957558000195,CÂMARA MUNICIPAL,0,1717008,2023
11490763000184,FUNDO MUNICIPAL DE SAÚDE,0,1717008,2023
13558536000179,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,0,1717008,2023
06077886000158,FUNDO MUNICIPAL DE EDUCAÇÃO,0,1717008,2023
12482837000101,FUNDO MUNICIPAL DE SAÚDE,0,1717206,2023
25063942000140,PREFEITURA MUNICIPAL,1,1717206,2023
25063967000143,CÂMARA MUNICIPAL,0,1717206,2023
14910093000104,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,0,1717206,2023
27613765000153,FUNDO MUNICIPAL DE EDUCAÇÃO FME,0,1717206,2023
01189497000109,PREFEITURA MUNICIPAL,1,1717503,2023
02932627000106,CÂMARA MUNICIPAL,0,1717503,2023
10696305000133,INSTITUTO PREVIDENCIÁRIO SOCIAL DOS SERVIDORES MUNICIPAIS,0,1717503,2023
12059635000143,FUNDO MUNICIPAL DE SAÚDE,0,1717503,2023
14483828000152,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,0,1717503,2023
30463609000168,SECRETARIA MUNICIPAL DE EDUCAÇÃO,0,1717503,2023
01067966000109,PREFEITURA MUNICIPAL,1,1717800,2023
33255308000137,CÂMARA MUNICIPAL,0,1717800,2023
13767456000123,FUNDO MUNICIPAL DE SAUDE,0,1717800,2023
18573476000187,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,0,1717800,2023
31021754000151,FUNDO MUNICIPAL DE EDUCAÇÃO,0,1717800,2023
01067974000155,PREFEITURA MUNICIPAL,1,1717909,2023
04240601000122,CÂMARA MUNICIPAL,0,1717909,2023
13006346000149,FUNDO MUNICIPAL DE SAÚDE,0,1717909,2023
15483896000184,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,0,1717909,2023
08291041000196,FUNDO MUNICIPAL DA CRIANCA E DO ADOLESCENTE,0,1717909,2023
32909968000121,FUNDO MUNICIPAL DE PREVIDÊNCIA,0,1717909,2023
30755619000177,FUNDO MUNICIPAL DE EDUCAÇÃO,0,1717909,2023
11847777000102,FUNDO MUNICIPAL DE SAÚDE,0,1718006,2023
33254558000152,PREFEITURA MUNICIPAL,1,1718006,2023
33254566000107,CÂMARA MUNICIPAL,0,1718006,2023
13647152000122,FUNDO MUNICIPAL DA ASSISTÊNCIA SOCIAL,0,1718006,2023
30444133000118,FUNDO MUNICIPAL DE EDUCAÇÃO,0,1718006,2023
48820438000142,FUNDO MUNICIPAL DA CRIANCA E DO ADOLESCENTE,0,1718006,2023
00299198000156,PREFEITURA MUNICIPAL,1,1718204,2023
04244263000105,CÂMARA MUNICIPAL,0,1718204,2023
11315054000162,FUNDO MUNICIPAL DE SAÚDE,0,1718204,2023
14797309000169,FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL,0,1718204,2023
19331029000184,INSTITUTO MUNICIPAL DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DE PORTO NACIONAL,0,1718204,2023
21530252000100,CASA DO IDOSO TIA ANGELINA,0,1718204,2023
21530232000121,FUNDO MUNICIPAL DO TRABALHO,0,1718204,2023
21680195000138,FUNDO MUNICIPAL DE FOMENTO A ECONOMIA POPULAR SOLIDARIA,0,1718204,2023
06083271000134,SECRETARIA MUNICIPAL DE EDUCACAO,0,1718204,2023
27051904000100,SECRETARIA MUNICIPAL DE AGRICULTURA E PRODUCAO DE PORTO NACIONAL,0,1718204,2023
27051511000199,SECRETARIA MUNICIPAL DE ESPORTE E LAZER,0,1718204,2023
27051881000126,SECRETARIA MUNICIPAL DA FAZENDA,1,1718204,2023
27051708000128,SECRETARIA MUNICIPAL DE GESTÃO E GOVERNANÇA,0,1718204,2023
27075455000122,SECRETARIA MUNICIPAL DA JUVENTUDE,0,1718204,2023
27029184000179,SECRETARIA MUNICIPAL DE INFRAESTRUTURA E DESENVOLVIMENTO URBANO DE PORTO NACIONAL.,0,1718204,2023
27051922000184,SECRETARIA MUNICIPAL DA ADMINISTRACAO,0,1718204,2023
27051863000144,SECRETARIA MUNICIPAL DA CULTURA E DO TURISMO,0,1718204,2023
27064964000150,SECRETARIA MUNICIPAL DE PLANEJAMENTO E INOVAÇÃO,0,1718204,2023
28182282000104,FUNDO MUNICIPAL DE MEIO AMBIENTE,0,1718204,2023
29992174000160,SECRETARIA MUNICIPAL DE COMUNICACAO,0,1718204,2023
29979137000111,SECRETARIA MUNICIPAL DE DESENVOLVIMENTO DISTRITAL,0,1718204,2023
29902435000103,FUNDAÇÃO MUNICIPAL DA JUVENTUDE,0,1718204,2023
74010562000152,FUNDO MUNICIPAL DOS DIREITOS DA CRIANCA E ADOLESCENTE,0,1718204,2023
26768917000124,FUNDO MUNICIPAL DE INCENTIVO A CULTURA,0,1718204,2023
29235338000104,FUNDO MUNICIPAL DA PESSOA IDOSA,0,1718204,2023
30505354000159,SECRETARIA DE GOVERNO DO MUNICIPIO,0,1718204,2023
31581625000118,FUNDO MUNICIPAL DE HABITAÇÃO E REGULARIZAÇÃO FUNDIÁRIA,0,1718204,2023
31530873000130,FUNDO MUNICIPAL DE CAPACITAÇÃO E APERFEIÇOAMENTO DOS SERVIDORES PÚBLICOS,0,1718204,2023
37633965000121,AGÊNCIA DE REGULAÇÃO CONTROLE E FISCALIZAÇÃO E SERVIÇOS PÚBLICOS-ARPN,0,1718204,2023
37622310000158,SECRETARIA MUNICIPAL DE DESENVOLVIMENTO ECONÔMICO E EMPREENDEDORISMO,0,1718204,2023
45230830000143,SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL E HABITAÇÃO,0,1718204,2023
45316509000186,SECRETARIA MUNICIPAL DE COMPRAS E LICITAÇÕES,0,1718204,2023
48700544000192,FUNDO MUNICIPAL DE HABITACAO E INTERESSE SOCIAL,0,1718204,2023
07783321000159,CÂMARA MUNICIPAL,0,1718303,2023
25061789000111,PREFEITURA MUNICIPAL,1,1718303,2023
11420797000100,FUNDO MUNICIPAL DE SAÚDE,0,1718303,2023
14775242000161,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,0,1718303,2023
08774612000143,COINBIPA - CONSORCIO PUBLICO INTERMUNICIPAL PARA O DESENVOLVIMENTO SUSTENTAVEL DA REGIAO DO BICO DO PAPAGAIO,0,1718303,2023
31875641000113,FUNDO MUNICIPAL DE EDUCAÇÃO,0,1718303,2023
01785492000130,PREFEITURA MUNICIPAL,1,1718402,2023
11231208000138,FUNDO MUNICIPAL DE SAÚDE,0,1718402,2023
26749077000152,CÂMARA MUNICIPAL,0,1718402,2023
06074521000170,FUNDO MUNICIPAL DE EDUCACAO DO MUNICIPIO DE PRESIDENTE KENNEDY,0,1718402,2023
17682086000182,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,0,1718402,2023
01615883000107,PREFEITURA MUNICIPAL,1,1718451,2023
04223446000136,CÂMARA MUNICIPAL,0,1718451,2023
11314873000195,FUNDO MUNICIPAL DE SAÚDE,0,1718451,2023
13519161000138,FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL,0,1718451,2023
30573569000107,SECRETARIA MUNICIPAL DE EDUCAÇÃO,0,1718451,2023
49391941000192,FUNDO MUNICIPAL DOS DIREITOS DA CRIANCA E ADOLESCENTE,0,1718451,2023
07560088000145,CÂMARA MUNICIPAL,0,1718501,2023
37421146000110,PREFEITURA MUNICIPAL,1,1718501,2023
97537306000113,FUNDO MUNICIPAL DE SAUDE DE RECURSOLANDIA,0,1718501,2023
14786168000189,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,0,1718501,2023
21020633000131,FUNDO MUNICIPAL PARA A INFANCIA E A ADOLESCENCIA,0,1718501,2023
31527553000120,FUNDO MUNICIPAL DE EDUCACAO,0,1718501,2023
00527857000164,CÂMARA MUNICIPAL,0,1718550,2023
25063926000157,PREFEITURA MUNICIPAL,1,1718550,2023
11291190000160,FUNDO MUNICIPAL DE SAÚDE,0,1718550,2023
12805466000143,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,0,1718550,2023
26649597000193,FUNDO MUNICIPAL DE EDUCACAO,0,1718550,2023
05319014000196,CÂMARA MUNICIPAL,0,1718659,2023
11852709000131,FUNDO MUNICIPAL DE SAÚDE,0,1718659,2023
33262536000134,PREFEITURA MUNICIPAL,1,1718659,2023
13401114000195,FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL,0,1718659,2023
20206476000190,FUNDO MUNICIPAL DE EDUCACAO FME,0,1718659,2023
19382717000173,FUNDO MUNICIPAL DE MEIO AMBIENTE FMMA,0,1718659,2023
48749958000106,FUNDO MUNICIPAL DOS DIREITOS DA CRIANCA E DO ADOLESCENTE,0,1718659,2023
02069977000190,CÂMARA MUNICIPAL,0,1718709,2023
11723909000194,FUNDO MUNICIPAL DE SAÚDE,0,1718709,2023
37420932000101,PREFEITURA MUNICIPAL,1,1718709,2023
12581101000182,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,0,1718709,2023
20396276000148,FUNDO MUNICIPAL PARA A INFANCIA E A ADOLESCENCIA,0,1718709,2023
31731970000190,FUNDO MUNICIPAL DE EDUCAÇÃO,0,1718709,2023
00000729000168,PREFEITURA MUNICIPAL,1,1718758,2023
05884466000110,CÂMARA MUNICIPAL,0,1718758,2023
11563127000135,FUNDO MUNICIPAL DE SAÚDE,0,1718758,2023
14887136000170,FUNDO MUNICIPAL DA ASSISTÊNCIA SOCIAL,0,1718758,2023
30088510000123,FUNDO MUNICIPAL DE EDUCACAO,0,1718758,2023
40766066000101,FUNDO MUNICIPAL DO MEIO AMBIENTE FMMA,0,1718758,2023
46322726000141,FUNDO MUNICIPAL DA CRIANCA E DO ADOLESCENTE,0,1718758,2023
03239140000105,CÂMARA MUNICIPAL,0,1718808,2023
25086828000135,PREFEITURA MUNICIPAL,1,1718808,2023
11620328000127,FUNDO MUNICIPAL DE SAÚDE,0,1718808,2023
13414200000132,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,0,1718808,2023
29989975000176,FUNDO MUNICIPAL DE EDUCAÇÃO,0,1718808,2023
37344355000108,PREFEITURA MUNICIPAL,1,1718840,2023
37344603000110,CÂMARA MUNICIPAL,0,1718840,2023
13892610000199,FUNDO MUNICIPAL DE SAÚDE,0,1718840,2023
15507931000158,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,0,1718840,2023
30681806000153,FUNDO MUNICIPAL DE EDUCAÇÃO,0,1718840,2023
02177414000116,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO,0,1718865,2023
12400051000190,FUNDO MUNICIPAL DE SAÚDE,0,1718865,2023
25063918000100,PREFEITURA MUNICIPAL,1,1718865,2023
25065152000101,CÂMARA MUNICIPAL,0,1718865,2023
20452765000170,FUNDO MUNICIPAL DE EDUCACAO,0,1718865,2023
18828311000109,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,0,1718865,2023
02425558000144,CÂMARA MUNICIPAL,0,1718881,2023
11783200000184,FUNDO MUNICIPAL DE SAÚDE,0,1718881,2023
37421039000192,PREFEITURA MUNICIPAL,1,1718881,2023
11607012000103,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,0,1718881,2023
30068329000155,FUNDO MUNICIPAL DE EDUCAÇÃO,0,1718881,2023
01613127000149,PREFEITURA MUNICIPAL,1,1718899,2023
04225465000100,CÂMARA MUNICIPAL,0,1718899,2023
11230123000135,FUNDO MUNICIPAL DE SAÚDE,0,1718899,2023
14783888000190,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,0,1718899,2023
27212242000103,SECRETARIA MUNICIPAL DE EDUCACAO,0,1718899,2023
26435145000109,FUNDO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE,0,1718899,2023
30040390000194,FUNDO MUNICIPAL DO MEIO AMBIENTE,0,1718899,2023
30040483000119,FUNDO MUNICIPAL DE HABITACÃO,0,1718899,2023
31741421000105,FUNDO DE PREVIDÊNCIA PRÓPRIA,0,1718899,2023
12270405000129,FUNDO MUNICIPAL DE SAÚDE,0,1718907,2023
24851503000139,PREFEITURA MUNICIPAL,1,1718907,2023
33575259000110,CÂMARA MUNICIPAL,0,1718907,2023
18013542000164,FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL DE SANTA ROSA,0,1718907,2023
06072272000183,SECRETARIA MUNICIPAL DE EDUCAÇÃO CULTURA TURISMO E DESPORTO,0,1718907,2023
01714262000180,CÂMARA MUNICIPAL,0,1719004,2023
25086844000128,PREFEITURA MUNICIPAL,1,1719004,2023
11910226000146,FUNDO MUNICIPAL DE SAÚDE,0,1719004,2023
17825315000170,FUNDO MUNICIPAL DE EDUCACAO FME,0,1719004,2023
13507687000106,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,0,1719004,2023
01634030000112,PREFEITURA MUNICIPAL,1,1720002,2023
02496074000196,CÂMARA MUNICIPAL,0,1720002,2023
13227263000180,FUNDO MUNICIPAL DE SAUDE,0,1720002,2023
14909300000100,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE SANTA TEREZINHA,0,1720002,2023
06071891000153,SECRETARIA MUNICIPAL DE EDUCAÇÃO CULTURA E LAZER,0,1720002,2023
00514633000118,CÂMARA MUNICIPAL,0,1720101,2023
12937604000148,FUNDO MUNICIPAL DE SAÚDE,0,1720101,2023
25063983000136,PREFEITURA MUNICIPAL,1,1720101,2023
18843298000167,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,0,1720101,2023
32316900000139,FUNDO MUNICIPAL DE EDUCAÇÃO,0,1720101,2023
05056612000110,CÂMARA MUNICIPAL,0,1720150,2023
11595415000171,FUNDO MUNICIPAL DE SAÚDE,0,1720150,2023
26753145000157,PREFEITURA MUNICIPAL,1,1720150,2023
13700994000109,FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL,0,1720150,2023
30628381000119,SECRETARIA MUNICIPAL DE EDUCAÇÃO,0,1720150,2023
41033046000194,FUNDO MUNICIPAL DO MEIO AMBIENTE FMA,0,1720150,2023
11478207000192,FUNDO MUNICIPAL DE SAÚDE,0,1720200,2023
25064007000106,PREFEITURA MUNICIPAL,1,1720200,2023
25064429000173,CÂMARA MUNICIPAL,0,1720200,2023
02026321000190,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,0,1720200,2023
30982807000138,FUNDO MUNICIPAL DE EDUCAÇÃO,0,1720200,2023
02184991000135,CÂMARA MUNICIPAL,0,1720259,2023
12489636000128,FUNDO MUNICIPAL DE SAÚDE,0,1720259,2023
37344371000109,PREFEITURA MUNICIPAL,1,1720259,2023
14540194000122,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,0,1720259,2023
29532276000100,FUNDO MUNICIPAL DE EDUCACAO,0,1720259,2023
00766733000131,PREFEITURA MUNICIPAL,1,1720309,2023
04121390000109,CÂMARA MUNICIPAL,0,1720309,2023
11398887000134,FUNDO MUNICIPAL DE SAÚDE,0,1720309,2023
15871547000130,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,0,1720309,2023
19724006000130,FUNDO MUNICIPAL DE EDUCACAO,0,1720309,2023
19548990000125,FUNDO MUNICIPAL DE MEIO AMBIENTE,0,1720309,2023
18044913000175,CONSELHO MUNICIPAL DOS DIREITOS DA CRIANCA E DO ADOLESCENTE,0,1720309,2023
30302612000108,FUNDO MUNICIPAL DE ADMINISTRAÇÃO INFRA ESTRUTURA PLANEJAMENTO E DESENVOLVIMENTO URBANO,0,1720309,2023
25043449000168,PREFEITURA MUNICIPAL,1,1720499,2023
33205584000190,CÂMARA MUNICIPAL,0,1720499,2023
12257851000101,FUNDO MUNICIPAL DE SAÚDE,0,1720499,2023
18204692000155,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,0,1720499,2023
22403111000181,CONSORCIO INTERMUNICIPAL DE DESENVOLVIMENTO DOS MUNICÍPIOS DO CENTRO OESTE DO TOCANTINS,0,1720499,2023
31237827000147,FUNDO MUNICIPAL DE EDUCAÇÃO,0,1720499,2023
48657991000106,FUNDO MUNICIPAL DOS DIREITOS DA CRIANCA E DO ADOLESCENTE,0,1720499,2023
00114819000180,PREFEITURA MUNICIPAL,1,1720655,2023
03226705000110,CÂMARA MUNICIPAL,0,1720655,2023
11467851000165,FUNDO MUNICIPAL DE SAÚDE,0,1720655,2023
14800914000141,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,0,1720655,2023
27343729000117,FUNDO MUNICIPAL DE EDUCACAO,0,1720655,2023
30164924000194,FUNDO MUNICIPAL DE PREVIDÊNCIA SOCIAL DOS SERVIDORES,0,1720655,2023
35988961000130,FUNDO PARA INFANCIA E ADOLESCENCIA FIA,0,1720655,2023
00504281000110,CÂMARA MUNICIPAL,0,1720804,2023
00766717000149,PREFEITURA MUNICIPAL,1,1720804,2023
11262636000128,FUNDO MUNICIPAL DE SAÚDE,0,1720804,2023
14903055000116,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,0,1720804,2023
06092420000121,SECRETARIA MUNICIPAL DE EDUCAÇÃO CULTURA DESPORTOS E LAZER,0,1720804,2023
01685343000108,CÂMARA MUNICIPAL,0,1720853,2023
12702088000172,FUNDO MUNICIPAL DE SAÚDE,0,1720853,2023
37344439000141,PREFEITURA MUNICIPAL,1,1720853,2023
12851851000127,FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL,0,1720853,2023
29542585000153,FUNDO MUNICIPAL DE MEIO AMBIENTE,0,1720853,2023
30748799000160,SECRETARIA MUNICIPAL DE EDUCACAO,0,1720853,2023
02306900000197,PREFEITURA MUNICIPAL,1,1720903,2023
04221258000179,CÂMARA MUNICIPAL,0,1720903,2023
11302297000166,FUNDO MUNICIPAL DE PREVIDÊNCIA SOCIAL DOS SERVIDORES,0,1720903,2023
13070418000117,FUNDO MUNICIPAL DE SAÚDE,0,1720903,2023
19408070000101,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE TAGUATINGA,0,1720903,2023
31042895000150,FUNDO MUNICIPAL DE EDUCAÇÃO,0,1720903,2023
39750882000148,FUNDO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE,0,1720903,2023
07590570000128,CÂMARA MUNICIPAL,0,1720937,2023
12051093000162,FUNDO MUNICIPAL DE SAÚDE,0,1720937,2023
33261694000170,PREFEITURA MUNICIPAL,1,1720937,2023
13593060000107,FUNDO MUNICIPAL DA ASSISTÊNCIA SOCIAL,0,1720937,2023
21405744000166,FUNDO MUNICIPAL DE EDUCACAO,0,1720937,2023
23172225000120,FUNDO MUNICIPAL DOS DIREITOS DA CRIANCA E ADOLESCENTE,0,1720937,2023
01612820000105,PREFEITURA MUNICIPAL,1,1720978,2023
03931454000174,CÂMARA MUNICIPAL,0,1720978,2023
13111001000155,FUNDO MUNICIPAL DE SAÚDE,0,1720978,2023
14791494000184,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,0,1720978,2023
19813398000103,FUNDO MUNICIPAL DE EDUCACAO,0,1720978,2023
00000000000000,UNIDADE GESTORA TESTE,0,1721000,2023
05278848000109,INSTITUTO DE PREVIDENCIA SOCIAL DO MUNICIPIO DE PALMAS - PREVIPALMAS,0,1721000,2023
24851511000185,PREFEITURA MUNICIPAL,1,1721000,2023
24851511002552,UNIDADE SUPERVISIONADA,1,1721000,2023
11794886000109,FUNDACAO CULTURAL,0,1721000,2023
17911906000160,FUNDO MUNICIPAL DA ILUMINAÇÃO PÚBLICA,0,1721000,2023
24851511000509,FUNDO MUNICIPAL GARANTIDOR DAS PARCERIAS PÚBLICO PRIVADAS,0,1721000,2023
17823391000147,FUNDO MUNICIPAL DA ASSISTÊNCIA SOCIAL,0,1721000,2023
17796090000171,FUNDO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE,0,1721000,2023
07355821000190,FUNDO MUNICIPAL DE DESENVOLVIMENTO DA ECONOMIA POPULAR E SOLIDARIA BANCO DO POVO,0,1721000,2023
11320420000171,FUNDO MUNICIPAL DE SAÚDE,0,1721000,2023
17816159000181,FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,0,1721000,2023
24851511001408,GABINETE DO PREFEITO,0,1721000,2023
24851511000851,SECRETARIA MUNICIPAL DE DESENVOLVIMENTO RURAL,0,1721000,2023
24851511000428,SECRETARIA MUNICIPAL DE POLITICAS SOCIAIS E IGUALDADE RACIAL,0,1721000,2023
24851511000770,SECRETARIA MUNICIPAL DE EDUCAÇÃO,0,1721000,2023
24851511000932,SECRETARIA MUNICIPAL DE FINANÇAS,0,1721000,2023
24851511001904,SECRETARIA MUNICIPAL DE PLANEJAMENTO E DESENVOLVIMENTO HUMANO,0,1721000,2023
24851511002633,TESOURO MUNICIPAL,0,1721000,2023
17833353000175,FUNDO MUNICIPAL DO MEIO AMBIENTE,0,1721000,2023
17816367000180,FUNDO MUNICIPAL DE APOIO A CULTURA,0,1721000,2023
24851511002129,SECRETARIA MUNICIPAL DE SEGURANÇA E MOBILIDADE URBANA,0,1721000,2023
24851511001319,SECRETARIA MUNICIPAL DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS,0,1721000,2023
24851511002200,SECRETARIA MUNICIPAL DE DESENVOLVIMENTO ECONOMICO E EMPREGO,0,1721000,2023
26753509000107,CÂMARA MUNICIPAL,0,1721000,2023
17743653000163,FUNDO MUNICIPAL DE CAPACITACAO E APERFEICOAMENTO DOS SERVIDORES PUBLICOS,0,1721000,2023
24851511001076,SECRETARIA MUNICIPAL DE TRANSPARENCIA E CONTROLE INTERNO,0,1721000,2023
24851511001238,SECRETARIA MUNICIPAL DE COMUNICACAO,0,1721000,2023
24851511001580,AGENCIA MUNICIPAL DE TURISMO,0,1721000,2023
24851511001742,FUNDACAO MUNICIPAL DE ESPORTES E LAZER,0,1721000,2023
24851511002048,INSTITUTO MUNICIPAL DE PLANEJAMENTO URBANO DE PALMAS,0,1721000,2023
19310483000159,FUNDO MUNICIPAL DE ESPORTES E LAZER,0,1721000,2023
18904737000102,FUNDO MUNICIPAL DE DESENVOLVIMENTO URBANO,0,1721000,2023
19974544000182,FUNDO MUNICIPAL DE CEMITERIO,0,1721000,2023
20978707000184,"FUNDO MUNICIPAL DE ACESSIBILIDADE, MOBILIDADE, TRÂNSITO E TRANSPORTE",0,1721000,2023
24851511002986,PROCURADORIA GERAL DO MUNICIPIO,0,1721000,2023
21770076000176,FUNDACAO MUNICIPAL DE MEIO AMBIENTE,0,1721000,2023
21728604000129,FUNDO DE INOVACAO E DESENVOLVIMENTO ECONOMICO,0,1721000,2023
23635438000141,FUNDO MUNICIPAL DE PROTECAO E DEFESA DO CONSUMIDOR FUMDECON,0,1721000,2023
21915587000139,FUNDO MUNICIPAL DE DEFESA CIVIL,0,1721000,2023
27274311000103,INSTITUTO 20 DE MAIO DE ENSINO CIENCIA E TECNOLOGIA DO MUNICIPIO DE PALMAS,0,1721000,2023
24851511003796,SECRETARIA MUNICIPAL DE GOVERNO E RELAÇÕES INSTITUCIONAIS,0,1721000,2023
24851511003524,CASA CIVIL DO MUNICIPIO DE PALMAS,0,1721000,2023
24851511003443,"SECRETARIA MUNICIPAL DA HABITACAO, ASSUNTOS FUNDIARIOS E ENERGIAS SUSTENTAVEIS",0,1721000,2023
24851511003605,SECRETARIA MUNICIPAL DE DESENVOLVIMENTO URBANO E SERVIÇOS REGIONAIS,0,1721000,2023
27297958000142,FUNDAÇÃO MUNICIPAL DA JUVENTUDE,0,1721000,2023
27366575000189,AGENCIA DE REGULACAO CONTROLE E FISCALIZACAO DE SERVICOS PUBLICOS,0,1721000,2023
24851511002714,SECRETARIA MUNICIPAL DA SAÚDE,0,1721000,2023
29443419000108,AGENCIA DE TECNOLOGIA DA INFORMACAO DO MUNICIPIO,0,1721000,2023
29443362000139,FUNDO MUNICIPAL DE DESENVOLVIMENTO E APERFEICOAMENTO TECNOLOGICO,0,1721000,2023
20184893000180,FUNDACAO ESCOLA DE SAÚDE PUBLICA,0,1721000,2023
29536189000113,FUNDO MUNICIPAL DOS DIREITOS DA PESSOA IDOSA,0,1721000,2023
30177354000177,FUNDO PREVIDENCIÁRIO CAPITALIZADO FPC,0,1721000,2023
30177348000110,FUNDO DE PREVIDÊNCIA SOCIAL,0,1721000,2023
24851511003958,SECRETARIA MUNICIPAL DE ASSUNTOS FUNDIARIOS,0,1721000,2023
49037995000154,AGENCIA DE TRANSPORTE COLETIVO DE PALMAS,0,1721000,2023
24851511004091,SECRETARIA MUNICIPAL DE PARCERIAS E INVESTIMENTOS,0,1721000,2023
02070712000102,PREFEITURA MUNICIPAL,1,1721109,2023
04357946000160,CÂMARA MUNICIPAL,0,1721109,2023
11382032000115,FUNDO MUNICIPAL DE SAÚDE,0,1721109,2023
17341668000103,FUNDO MUNICIPAL DE EDUCACAO DE TOCANTINIA,0,1721109,2023
13301384000124,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,0,1721109,2023
07339397000190,CONSORCIO INTERMUNICIPAL PARA A GESTAO COMPARTILHADA DA BACIA HIDROGRAFICA DO MEDIO TOCANTINS,0,1721109,2023
01224716000135,PREFEITURA MUNICIPAL,1,1721208,2023
02673028000115,CÂMARA MUNICIPAL,0,1721208,2023
11266993000164,FUNDO MUNICIPAL DE SAÚDE,0,1721208,2023
14792446000100,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,0,1721208,2023
30526772000122,FUNDO MUNICIPAL DE EDUCACAO,0,1721208,2023
01613619000134,PREFEITURA MUNICIPAL,1,1721257,2023
04280685000128,CÂMARA MUNICIPAL,0,1721257,2023
11893009000195,FUNDO MUNICIPAL DE SAÚDE,0,1721257,2023
14686574000170,FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL,0,1721257,2023
21998847000187,FUNDO MUNICIPAL DA INFANCIA E ADOLESCENCIA,0,1721257,2023
26971893000106,FUNDO MUNICIPAL DE EDUCACAO,0,1721257,2023
02375133000178,CÂMARA MUNICIPAL,0,1721307,2023
37420692000137,PREFEITURA MUNICIPAL,1,1721307,2023
